2019/2020;50;Si;50;13;;No;Nido d'infanzia;Sacheburache;503P0U1683DXWCNL;UDINE;Via Baldasseria Media 50;Attivo;;33100;Attivo;4.5 Udine;|UDINE|Via Baldasseria Media 50;Via Baldasseria Media 50  UDINE
2019/2020;15;No;9;;1;Si;Nido d'infanzia;"Asilo Nido ""La casetta degli orsetti""";KGZ1UBVVCZJMN856;PAGNACCO;Via G. Verdi ;Attivo;4;33010;Attivo;4.5 Udine;4|PAGNACCO|Via G. Verdi ;Via G. Verdi  4 PAGNACCO
2019/2020;55;Si;53;14;;No;Nido d'infanzia;Fantasia dei Bimbi;W73W6MI4ZCQFZUX7;UDINE;Via Diaz 20;Attivo;;33100;Attivo;4.5 Udine;|UDINE|Via Diaz 20;Via Diaz 20  UDINE
2019/2020;68;No;66;;8;Si;Nido d'infanzia;Nido Arcobaleno 1;7KUXP1HDATEZFG68;TRIESTE;Morpurgo;Attivo;7/2;34147;Attivo;1.2 Trieste;7/2|TRIESTE|Morpurgo;Morpurgo 7/2 TRIESTE
2019/2020;40;No;38;;5;Si;Nido d'infanzia;Nido Arcobaleno 2;4JVM3BXH4ZQW9DI3;TRIESTE;Morpurgo;Attivo;7/2;34147;Attivo;1.2 Trieste;7/2|TRIESTE|Morpurgo;Morpurgo 7/2 TRIESTE
2019/2020;55;Si;55;12;;No;Nido d'infanzia;Nido d'infanzia Cocolar;ZGMDTWJSBB1P1ERH;UDINE;Via Alba 27;Attivo;;33100;Attivo;4.5 Udine;|UDINE|Via Alba 27;Via Alba 27  UDINE
2019/2020;15;No;15;;;No;Servizio integrativo;"Centro Bambini e Genitori ""Un nido aperto per giocare"" presso nido comunale Cocolar";X4C3JIDVVPQWRMTT;UDINE;Via Alba 27;Attivo;;33100;Attivo;4.5 Udine;|UDINE|Via Alba 27;Via Alba 27  UDINE
2019/2020;24;Si;14;4;3;Si;Nido d'infanzia;La piuma magica;150KSEZ1LZB32KHO;UDINE;VIA PALESTRO ;Attivo;64;33100;Attivo;4.5 Udine;64|UDINE|VIA PALESTRO ;VIA PALESTRO  64 UDINE
2019/2020;8;No;11;;;No;Servizio integrativo;"Servizio educativo domiciliare  ""La Casetta""";5DQGNPT8AD2377HD;GORIZIA;via degli Scogli;Attivo;49/C;34170;Attivo;2.1 Alto Isontino;49/C|GORIZIA|via degli Scogli;via degli Scogli 49/C GORIZIA
2019/2020;18;No;14;;2;Si;Nido d'infanzia;Il Paese dei Balocchi;ZHBSGYI97SAZE0X3;BERTIOLO;Via V. Emanuele ;Attivo;16;33032;Attivo;4.4 Codroipo;16|BERTIOLO|Via V. Emanuele ;Via V. Emanuele  16 BERTIOLO
2019/2020;8;Si;9;7;;No;Servizio integrativo;"Servizio educativo domiciliare ""Casa dolce Casa""";HM71PX5GSVAYVRAA;SAN LORENZO ISONTINO;via Nazionale;Attivo;2;34070;Attivo;2.1 Alto Isontino;2|SAN LORENZO ISONTINO|via Nazionale;via Nazionale 2 SAN LORENZO ISONTINO
2019/2020;56;No;35;;7;Si;Nido d'infanzia;"Nido integrato ""Immacolata""";OCS66PC75R9CE12X;UDINE;Via Scrosoppi ;Attivo;17;33100;Attivo;4.5 Udine;17|UDINE|Via Scrosoppi ;Via Scrosoppi  17 UDINE
2019/2020;5;Si;5;0;3;Si;Servizio integrativo;Giochi&Coccole;FBS20W2SJQRQ6TZD;FIUME VENETO;Via Santa Caterina;Attivo;5;33080;Attivo;6.3 Azzano Decimo;5|FIUME VENETO|Via Santa Caterina;Via Santa Caterina 5 FIUME VENETO
2019/2020;14;No;22;;;No;Servizio integrativo;Spazio Gioco Pollicino;N6GF6Y40B32IL101;DUINO AURISINA;borgo s. Mauro;Attivo;124;34011;Attivo;1.1 Duino Aurisina;124|DUINO AURISINA|borgo s. Mauro;borgo s. Mauro 124 DUINO AURISINA
2019/2020;5;No;11;;;No;Servizio integrativo;A CASA DAI NONNI;B97U3W3WYR7VCIFW;GRADO;Riva Nino Bixio ;Attivo;4;34073;Attivo;2.2 Basso Isontino;4|GRADO|Riva Nino Bixio ;Riva Nino Bixio  4 GRADO
2019/2020;40;No;37;;;No;Nido d'infanzia;Asilo nido Fate e Folletti;XJ3I9940RP6N4VWB;REANA DEL ROJALE;Via XXIV Maggio ;Attivo;22;33010;Attivo;4.2 Tarcento;22|REANA DEL ROJALE|Via XXIV Maggio ;Via XXIV Maggio  22 REANA DEL ROJALE
2019/2020;43;Si;40;27;;No;Nido d'infanzia;L'Aquilone - Pordenone;8ONY23LXDY9FXGH4;PORDENONE;Via General Cantore;Attivo;9;33170;Attivo;6.5 Pordenone;9|PORDENONE|Via General Cantore;Via General Cantore 9 PORDENONE
2019/2020;8;No;8;;;No;Servizio integrativo;La casetta di Pepita ;UHDC57UYU46C6040;UDINE;via Albona 18/B;Attivo;;33100;Attivo;4.5 Udine;|UDINE|via Albona 18/B;via Albona 18/B  UDINE
2019/2020;21;No;22;;;No;Nido d'infanzia;Nido Magicabula;1Z8OIEIUVT4O24AT;CANEVA;Via G. Marconi ;Attivo;75;33070;Attivo;6.1 Sacile;75|CANEVA|Via G. Marconi ;Via G. Marconi  75 CANEVA
2019/2020;59;No;51;;;No;Nido d'infanzia;Asilo Nido L'Aquilone;PEAF6QLH3PSVOPKX;POLCENIGO;Piazza Maggiore ;Attivo;1;33070;Attivo;6.1 Sacile;1|POLCENIGO|Piazza Maggiore ;Piazza Maggiore  1 POLCENIGO
2019/2020;42;Si;40;8;4;Si;Nido d'infanzia;Nido d'Infanzia Cjase di Catine ;D3VSHE1U9WJ1VNKD;MANZANO;;Attivo;;;Attivo;4.3 Cividale;|MANZANO|;  MANZANO
2019/2020;5;No;6;;;No;Servizio integrativo;"Servizio Educativo Domiciliare ""Hoppipolla"" di Melotti";JTYBBX0EWHXRXY97;SEQUALS;via del cret ;Attivo;1;33090;Attivo;6.4 Maniago;1|SEQUALS|via del cret ;via del cret  1 SEQUALS
2019/2020;40;No;36;;5;Si;Nido d'infanzia;Asilo Nido Punto Gioco ;D5URE0RJNA560MYI;ROVEREDO IN PIANO;via Carducci;Attivo;17;33080;Attivo;6.5 Pordenone;17|ROVEREDO IN PIANO|via Carducci;via Carducci 17 ROVEREDO IN PIANO
2019/2020;17;No;0;;2;Si;Nido d'infanzia;Il Bruco 2;9SRZQZBMFYJK3WRS;TRIESTE;Via Cesare Battisti;Attivo;25;34125;Attivo;1.2 Trieste;25|TRIESTE|Via Cesare Battisti;Via Cesare Battisti 25 TRIESTE
2019/2020;32;No;24;;4;Si;Nido d'infanzia;Il Paese dei Balocchi;0V9VC1N4ZE7QDYU0;UDINE;Via Lavariano ;Attivo;4;33100;Attivo;4.5 Udine;4|UDINE|Via Lavariano ;Via Lavariano  4 UDINE
2019/2020;24;No;21;;3;Si;Nido d'infanzia;Il Paese dei Balocchi;VK7RNPQR1T20QVL4;POVOLETTO;Via Divisione Julia;Attivo;27;33077;Attivo;4.2 Tarcento;27|POVOLETTO|Via Divisione Julia;Via Divisione Julia 27 POVOLETTO
2019/2020;64;No;46;;8;Si;Nido d'infanzia;Asilo nido Cecilia - nido aziendale Danieli;NMYMPHIQ6TFDRHXN;BUTTRIO;Via Nazionale ;Attivo;39;33042;Attivo;4.3 Cividale;39|BUTTRIO|Via Nazionale ;Via Nazionale  39 BUTTRIO
2019/2020;5;No;5;;;No;Servizio integrativo;Servizio familiare - Tagesmutter Valentina;KH180UUCEW4CUU7C;RONCHI DEI LEGIONARI;via Pacinotti;Attivo;7;34077;Attivo;2.2 Basso Isontino;7|RONCHI DEI LEGIONARI|via Pacinotti;via Pacinotti 7 RONCHI DEI LEGIONARI
2019/2020;28;No;23;;3;Si;Nido d'infanzia;"Nido d'Infanzia ""Santa Chiara""";D1D9ZQ4FYPQCQWIU;TRIESTE;dell'Istria;Attivo;61;34137;Attivo;1.2 Trieste;61|TRIESTE|dell'Istria;dell'Istria 61 TRIESTE
2019/2020;19;No;16;;2;Si;Nido d'infanzia;Il Paese dei Balocchi;E7FZKRRVCLX7SNKX;CAMPOFORMIDO;Via del Molino;Attivo;93;33040;Attivo;4.5 Udine;93|CAMPOFORMIDO|Via del Molino;Via del Molino 93 CAMPOFORMIDO
2019/2020;40;No;35;;4;Si;Nido d'infanzia;Asilo Nido Arcobaleno;A5TVFWPVXPW23F4C;SAN VITO AL TAGLIAMENTO;PIAZZA DEL POPOLO;Attivo;38;33078;Attivo;6.2 San Vito al Tagliamento;38|SAN VITO AL TAGLIAMENTO|PIAZZA DEL POPOLO;PIAZZA DEL POPOLO 38 SAN VITO AL TAGLIAMENTO
2019/2020;49;Si;47;2;6;Si;Nido d'infanzia;Nido  Ing. D. Agusta;45UPNRL8H0RU7Y5U;CASARSA DELLA DELIZIA;Viale Venezia;Attivo;79;33072;Attivo;6.2 San Vito al Tagliamento;79|CASARSA DELLA DELIZIA|Viale Venezia;Viale Venezia 79 CASARSA DELLA DELIZIA
2019/2020;35;No;26;;4;Si;Nido d'infanzia;"Nido d'infanzia ""C'era una volta""";91QCB3QXBXDOZZPW;UDINE;Via delle Scuole  (loc. Rizzi);Attivo;7;33100;Attivo;4.5 Udine;7|UDINE|Via delle Scuole  (loc. Rizzi);Via delle Scuole  (loc. Rizzi) 7 UDINE
2019/2020;34;No;19;;3;Si;Nido d'infanzia;Nido aziendale della Regione Autonoma FVG Girotondo;6BZ842ED0OAP1D5D;UDINE;Via Volturno ;Attivo;44;33100;Attivo;4.5 Udine;44|UDINE|Via Volturno ;Via Volturno  44 UDINE
2019/2020;25;No;25;;;No;Nido d'infanzia;NIDO D'INFANZIA COMUNALE PAVIA DI UDINE;KFWS74V8D2UYFC83;PAVIA DI UDINE;VIA LAUZACCO ;Attivo;1;33050;Attivo;4.5 Udine;1|PAVIA DI UDINE|VIA LAUZACCO ;VIA LAUZACCO  1 PAVIA DI UDINE
2019/2020;8;No;11;;;No;Servizio integrativo;Casa Dolce Casa;BUEZ4ULBMADNQ25X;UDINE;via Diaz;Attivo;14;33100;Attivo;4.5 Udine;14|UDINE|via Diaz;via Diaz 14 UDINE
2019/2020;64;No;52;;;No;Nido d'infanzia;Ghirigoro il nido dei bimbi;HG3G4LJD6LR6N7ER;UDINE;Via Caprera;Attivo;28;33100;Attivo;4.5 Udine;28|UDINE|Via Caprera;Via Caprera 28 UDINE
2019/2020;17;No;6;;;No;Nido d'infanzia;Scuola FRANCESCO DECIANI;5UUXB192O0G46UAK;MARTIGNACCO;Domenico Casco;Attivo;1;33035;Attivo;4.5 Udine;1|MARTIGNACCO|Domenico Casco;Domenico Casco 1 MARTIGNACCO
2019/2020;36;Si;34;7;3;Si;Nido d'infanzia;"Nido d'infanzia comunale ""K. Strekelj""";H2HHQ491PNNQ5DFL;DUINO AURISINA;Sistiana;Attivo;18;34011;Attivo;1.1 Duino Aurisina;18|DUINO AURISINA|Sistiana;Sistiana 18 DUINO AURISINA
2019/2020;57;No;19;;;No;Servizio integrativo;Servizio Giochiamo insieme;A6E2S5ZWM73B863Y;MANIAGO;Via Virgilio ;Attivo;24;33085;Attivo;6.4 Maniago;24|MANIAGO|Via Virgilio ;Via Virgilio  24 MANIAGO
2019/2020;50;Si;49;1;3;Si;Nido d'infanzia;Nido Il Mignolo;BK9PJ2HO9XKKW1ER;SPILIMBERGO;Via Monte nero (loc. Gradisca) 9;Attivo;9;33097;Attivo;6.4 Maniago;9|SPILIMBERGO|Via Monte nero (loc. Gradisca) 9;Via Monte nero (loc. Gradisca) 9 9 SPILIMBERGO
2019/2020;15;No;7;;;No;Servizio integrativo;Bimbinsieme;VJ73NW0DWJ9QJ2GA;CAMPOLONGO TAPOGLIANO;Via Gorizia 2;Attivo;;33040;Attivo;5.1 Cervignano;|CAMPOLONGO TAPOGLIANO|Via Gorizia 2;Via Gorizia 2  CAMPOLONGO TAPOGLIANO
2019/2020;18;Si;18;2;2;Si;Nido d'infanzia;Manine e Piedini - Prasecco;V75AXZGIPNKUEBCH;PORDENONE;Via Prasecco ;Attivo;23;33170;Attivo;6.5 Pordenone;23|PORDENONE|Via Prasecco ;Via Prasecco  23 PORDENONE
2019/2020;8;Si;8;5;;No;Servizio integrativo;La casetta delle coccole;422MKQ5NTZ1IKD72;CIVIDALE DEL FRIULI;Via Cavalieri di V.Veneto 6;Attivo;6;33043;Attivo;4.3 Cividale;6|CIVIDALE DEL FRIULI|Via Cavalieri di V.Veneto 6;Via Cavalieri di V.Veneto 6 6 CIVIDALE DEL FRIULI
2019/2020;5;Si;5;12;;No;Servizio integrativo;Nido familiare Maria Montessori;AB12V6WAMZZIDDX5;FAGAGNA;Via Principale ;Attivo;64;33034;Attivo;4.1 San Daniele del Friuli;64|FAGAGNA|Via Principale ;Via Principale  64 FAGAGNA
2019/2020;30;No;44;;;No;Servizio integrativo;Centro bambini e famiglie - Dimensione Zero-Sei;K2YUYQO4DOAMN92K;GORIZIA;via Vittorio Veneto;Attivo;7;;Attivo;2.1 Alto Isontino;7|GORIZIA|via Vittorio Veneto;via Vittorio Veneto 7 GORIZIA
2019/2020;25;Si;24;2;;No;Nido d'infanzia;Prima di Volare;H6JA90IHL24VVHPX;PRAVISDOMINI;Via Barco ;Attivo;24;33076;Attivo;6.3 Azzano Decimo;24|PRAVISDOMINI|Via Barco ;Via Barco  24 PRAVISDOMINI
2019/2020;25;Si;24;44;3;Si;Nido d'infanzia;Tika-Taka;WLY2ZSBYZA4RF35U;GORIZIA;via Rocca;Attivo;5;34170;Attivo;2.1 Alto Isontino;5|GORIZIA|via Rocca;via Rocca 5 GORIZIA
2019/2020;5;No;5;;;No;Servizio integrativo;"Nido famiglia ""Pappamondo""";3HVIRNTDGG6P6JJ0;SESTO AL REGHENA;Via Casali;Attivo;1/a;33079;Attivo;6.2 San Vito al Tagliamento;1/a|SESTO AL REGHENA|Via Casali;Via Casali 1/a SESTO AL REGHENA
2019/2020;69;Si;67;44;9;Si;Nido d'infanzia;Incantatempo;53OC4NM6QRHAA7KM;GORIZIA;viale Virgilio ;Attivo;20;34170;Attivo;2.1 Alto Isontino;20|GORIZIA|viale Virgilio ;viale Virgilio  20 GORIZIA
2019/2020;20;No;18;;2;Si;Nido d'infanzia;Manine e Piedini 2 - Cotonificio;I28TG1VP16UH80L0;PORDENONE;Via Cotonificio;Attivo;3/A;33170;Attivo;6.5 Pordenone;3/A|PORDENONE|Via Cotonificio;Via Cotonificio 3/A PORDENONE
2019/2020;19;No;17;;2;Si;Nido d'infanzia;generation baby;9268VV1NQV6GSL8S;TRIESTE;via San Francesco;Attivo;22;34133;Attivo;1.2 Trieste;22|TRIESTE|via San Francesco;via San Francesco 22 TRIESTE
2019/2020;28;No;21;;2;Si;Nido d'infanzia;Nido integrato Scuola Materna Papa Giovanni XXIII;7QV5VYJD87R67G3M;UDINE;Via Cividale  ;Attivo;650;33100;Attivo;4.5 Udine;650|UDINE|Via Cividale  ;Via Cividale   650 UDINE
2019/2020;8;Si;8;3;;No;Servizio integrativo;Il Bruco;LOAIKBWX70ODNGL5;TRIESTE;Loc Padriciano;Attivo;301;34149;Attivo;1.2 Trieste;301|TRIESTE|Loc Padriciano;Loc Padriciano 301 TRIESTE
2019/2020;8;No;12;;;No;Servizio integrativo;"Nido familiare ""Girasole"" di Gioseffini Nadia";F7RVIPGKP7DLJ346;BUIA;via Sopramonte;Attivo;89;33030;Attivo;4.1 San Daniele del Friuli;89|BUIA|via Sopramonte;via Sopramonte 89 BUIA
2019/2020;14;No;5;;;No;Servizio integrativo;Stanza Arcobaleno;E1GIGU1K0M3VNSH2;PRATO CARNICO;Frazione Prato;Attivo;1;33020;Attivo;3.2 Carnia;1|PRATO CARNICO|Frazione Prato;Frazione Prato 1 PRATO CARNICO
2019/2020;60;Si;55;44;;No;Nido d'infanzia;Scoprire e giocare;RAQPEQ81PQQWTNDE;GORIZIA;via Max Fabiani;Attivo;;;Attivo;2.1 Alto Isontino;|GORIZIA|via Max Fabiani;via Max Fabiani  GORIZIA
2019/2020;39;No;12;;5;Si;Nido d'infanzia;Il giardino incantato parte comunale;604SWU4TT3687EGY;GORIZIA;via Pasubio;Attivo;8;34170;Attivo;2.1 Alto Isontino;8|GORIZIA|via Pasubio;via Pasubio 8 GORIZIA
2019/2020;8;Si;14;5;;No;Servizio integrativo;Bosco Fatato;S50F02YJO7MOCG7N;CAPRIVA DEL FRIULI;Via Zorutti;Attivo;96/H;34070;Attivo;2.1 Alto Isontino;96/H|CAPRIVA DEL FRIULI|Via Zorutti;Via Zorutti 96/H CAPRIVA DEL FRIULI
2019/2020;5;No;0;;;No;Servizio integrativo;La perla blu;UMZTHSFRG5BYGLJO;ARTEGNA;Via S. Leonardo;Attivo;11;33011;Attivo;3.1 Gemonese;11|ARTEGNA|Via S. Leonardo;Via S. Leonardo 11 ARTEGNA
2019/2020;5;No;5;;;No;Servizio integrativo;SERVIZIO DOMICILIARE 'LA CASA DEL SOLE';1ODX1OSYHDEQC4P0;PALMANOVA;VIA XXIV MAGGIO;Attivo;7;33057;Attivo;5.1 Cervignano;7|PALMANOVA|VIA XXIV MAGGIO;VIA XXIV MAGGIO 7 PALMANOVA
2019/2020;24;Si;24;0;3;Si;Nido d'infanzia;A Piccoli Passi;QNN5XL2HCZZMXSWT;CANEVA;Via Nazario Sauro ;Attivo;4;33070;Attivo;6.1 Sacile;4|CANEVA|Via Nazario Sauro ;Via Nazario Sauro  4 CANEVA
2019/2020;59;Si;59;27;3;Si;Nido d'infanzia;Il Germoglio;CBMC5N8ZXU2HDFGK;PORDENONE;Via Auronzo ;Attivo;8;33170;Attivo;6.5 Pordenone;8|PORDENONE|Via Auronzo ;Via Auronzo  8 PORDENONE
2019/2020;5;No;5;;;No;Servizio integrativo;Piccolo Principe;FAVEZKXYTZH4QP3A;PORDENONE;Via Tiro a Segno;Attivo;16;33170;Attivo;6.5 Pordenone;16|PORDENONE|Via Tiro a Segno;Via Tiro a Segno 16 PORDENONE
2019/2020;15;Si;7;2;;No;Nido d'infanzia;Micro Asilo Nido comunale;3TOCZH3GQ680V8MF;CAVASSO NUOVO;Via Rinascita;Attivo;6;33092;Attivo;6.4 Maniago;6|CAVASSO NUOVO|Via Rinascita;Via Rinascita 6 CAVASSO NUOVO
2019/2020;32;No;32;;3;Si;Nido d'infanzia;Punto & Virgola;H1O8IWOTCHUIE41S;PORDENONE;Via Planton 6;Attivo;6;33170;Attivo;6.5 Pordenone;6|PORDENONE|Via Planton 6;Via Planton 6 6 PORDENONE
2019/2020;30;No;32;;4;Si;Nido d'infanzia;"Nido interaziendale ASUITS ""Gino Tosolini""";H7XNCEHKVKD3SVXJ;TRIESTE;Via Pietro Valdoni;Attivo;5;34149;Attivo;1.2 Trieste;5|TRIESTE|Via Pietro Valdoni;Via Pietro Valdoni 5 TRIESTE
2019/2020;60;No;48;;;No;Servizio integrativo;Bambini & Genitori Insieme;U4VN2IK8HPHFNSTV;TOLMEZZO;(c/o Asilo nido comunale Arcobaleno) Via Strada per Illeggio;Attivo;;33028;Attivo;3.2 Carnia;|TOLMEZZO|(c/o Asilo nido comunale Arcobaleno) Via Strada per Illeggio;(c/o Asilo nido comunale Arcobaleno) Via Strada per Illeggio  TOLMEZZO
2019/2020;40;No;12;;;No;Servizio integrativo;Bambini & Genitori Insieme;P83F59XP7BLJS89G;SOCCHIEVE;c/o Spazio di incontro Il Fagiolo Magico, Via Nazionale 30;Attivo;;33020;Attivo;3.2 Carnia;|SOCCHIEVE|c/o Spazio di incontro Il Fagiolo Magico, Via Nazionale 30;c/o Spazio di incontro Il Fagiolo Magico, Via Nazionale 30  SOCCHIEVE
2019/2020;5;No;6;;;No;Servizio integrativo;"Servizio educativo domiciliare ""Pika Poka""";0AZV7PYMC14HVY2M;GORIZIA;Viale Colombo;Attivo;60;34170;Attivo;2.1 Alto Isontino;60|GORIZIA|Viale Colombo;Viale Colombo 60 GORIZIA
2019/2020;8;Si;9;4;;No;Nido d'infanzia;Sulle ali dei sogni;EXZNRZMIMB3KUMN9;PASIAN DI PRATO;Via Colloredo;Attivo;44;33037;Attivo;4.5 Udine;44|PASIAN DI PRATO|Via Colloredo;Via Colloredo 44 PASIAN DI PRATO
2019/2020;40;No;40;;;No;Servizio integrativo;Centro gioco Pollicino;67MN8YQ163F3SK88;CASARSA DELLA DELIZIA;Via Runcis,59;Attivo;;33072;Attivo;6.2 San Vito al Tagliamento;|CASARSA DELLA DELIZIA|Via Runcis,59;Via Runcis,59  CASARSA DELLA DELIZIA
2019/2020;25;No;8;;;No;Nido d'infanzia;Spaziogioco Giocangolo - Templari;4KJUYTM0AN904EM1;SAN QUIRINO;Via Pordenone 73 bis;Attivo;73/a;33080;Attivo;6.5 Pordenone;73/a|SAN QUIRINO|Via Pordenone 73 bis;Via Pordenone 73 bis 73/a SAN QUIRINO
2019/2020;22;No;32;;;No;Servizio integrativo;Le Nuvole;4CTRR02Q9NZLAIF1;PORDENONE;Via Genaral Cantore ;Attivo;9;33170;Attivo;6.5 Pordenone;9|PORDENONE|Via Genaral Cantore ;Via Genaral Cantore  9 PORDENONE
2019/2020;35;No;14;;;No;Nido d'infanzia;"Nido integrato ""Mons. Domenico Cattarossi"" - Comunale";RAM59JP63A4ZJGS2;UDINE;Via Stuparich 7/a;Attivo;;33100;Attivo;4.5 Udine;|UDINE|Via Stuparich 7/a;Via Stuparich 7/a  UDINE
2019/2020;16;No;0;;;No;Servizio integrativo;Il Girasole;90LLXUP3Y3P3G7C2;PORDENONE;Via General Cantore ;Attivo;9;33170;Attivo;6.5 Pordenone;9|PORDENONE|Via General Cantore ;Via General Cantore  9 PORDENONE
2019/2020;35;No;24;;4;Si;Nido d'infanzia;"Nido d'infanzia ""C'era una volta"" - Comunale";5QBA0ITQ4Z5EN30Y;UDINE;Via delle Scuole 7 (loc. Rizzi);Attivo;;33100;Attivo;4.5 Udine;|UDINE|Via delle Scuole 7 (loc. Rizzi);Via delle Scuole 7 (loc. Rizzi)  UDINE
2019/2020;30;No;6;;2;Si;Nido d'infanzia;Asilo nido Rosa e Azzurro - comunale;FO1QRSW8XBAFBRXJ;UDINE;Via Mantova 13;Attivo;;33100;Attivo;4.5 Udine;|UDINE|Via Mantova 13;Via Mantova 13  UDINE
2019/2020;38;No;8;;5;Si;Nido d'infanzia;Nido Piccoli Principi - comunale;GV62NIWG1IN4R9M1;UDINE;Via Sabotino, 2;Attivo;;33100;Attivo;4.5 Udine;|UDINE|Via Sabotino, 2;Via Sabotino, 2  UDINE
2019/2020;24;No;8;;;No;Nido d'infanzia;"Nido integrato ""Erminia Linda"" - Comunale";PHW49H6LA24JOG9S;UDINE;Via Mistruzzi 19;Attivo;;33100;Attivo;4.5 Udine;|UDINE|Via Mistruzzi 19;Via Mistruzzi 19  UDINE
2019/2020;34;No;8;;3;Si;Nido d'infanzia;Nido aziendale della Regione Autonoma FVG Girotondo - Comunale;PYMATEYRY4OW3L05;UDINE;Via Volturno 44;Attivo;;33100;Attivo;4.5 Udine;|UDINE|Via Volturno 44;Via Volturno 44  UDINE
2019/2020;64;No;27;;5;Si;Nido d'infanzia;Ghirigoro il nido dei bimbi - Comunale;YA70A0N8LFNIB1IP;UDINE;Via Caprera 28;Attivo;;33100;Attivo;4.5 Udine;|UDINE|Via Caprera 28;Via Caprera 28  UDINE
2019/2020;28;No;19;;2;Si;Nido d'infanzia;Nido integrato Scuola Materna Papa Giovanni XXIII - comunale;Q583TGAHUHUIV5ZD;UDINE;Via Cividale 650 (loc. S. Gottardo);Attivo;;33100;Attivo;4.5 Udine;|UDINE|Via Cividale 650 (loc. S. Gottardo);Via Cividale 650 (loc. S. Gottardo)  UDINE
2019/2020;30;No;21;;2;Si;Nido d'infanzia;Asilo nido Filippo Renati - Comunale;HV89TAVHDBT6YGQQ;UDINE;Via S. Valentino 23/25;Attivo;;33100;Attivo;4.5 Udine;|UDINE|Via S. Valentino 23/25;Via S. Valentino 23/25  UDINE
2019/2020;44;No;30;;;No;Nido d'infanzia;"Nido d'Infanzia Aziendale Regione Autonoma Friuli Venezia Giulia ""La Bacchetta Magica""";TOM4H64LBW107SUT;TRIESTE; ViaCesare Cantù;Attivo;10;34100;Attivo;1.2 Trieste;10|TRIESTE| ViaCesare Cantù; ViaCesare Cantù 10 TRIESTE
2019/2020;5;Si;5;2;;No;Servizio integrativo;Zucca Magica 1;N9OR946LF9Z3A6TA;TERZO D'AQUILEIA;via Garibaldi 3;Attivo;;33050;Attivo;5.1 Cervignano;|TERZO D'AQUILEIA|via Garibaldi 3;via Garibaldi 3  TERZO D'AQUILEIA
2019/2020;4;No;4;;;No;Servizio integrativo;Zucca Magica 2;U3BRBFX78X1P1U4W;TERZO D'AQUILEIA;via Garibaldi 3;Attivo;;33050;Attivo;5.1 Cervignano;|TERZO D'AQUILEIA|via Garibaldi 3;via Garibaldi 3  TERZO D'AQUILEIA
2019/2020;10;No;12;;;No;Servizio sperimentale;Fiori di Lillà;AZYCDZW36MVSKLQQ;CAPRIVA DEL FRIULI;Via Pertini ;Attivo;9;34070;Inattivo;2.1 Alto Isontino;9|CAPRIVA DEL FRIULI|Via Pertini ;Via Pertini  9 CAPRIVA DEL FRIULI
2019/2020;8;Si;8;5;;No;Servizio integrativo;"Servizio educativo ""Come a casa""";GWO3C6LLGOMIB6LE;TRIESTE; Via Lucio Pisa;Attivo;9;34148;Attivo;1.2 Trieste;9|TRIESTE| Via Lucio Pisa; Via Lucio Pisa 9 TRIESTE
2019/2020;15;No;10;;;No;Nido d'infanzia;Nido d'infanzia Primi Passi;327PEFDLIMU59QSI;RAGOGNA;Via Bertolissi ;Attivo;1;33030;Attivo;4.1 San Daniele del Friuli;1|RAGOGNA|Via Bertolissi ;Via Bertolissi  1 RAGOGNA
2019/2020;68;Si;17;70;8;Si;Nido d'infanzia;Nido Arcobaleno 1 - Parte comunale;3H7N2WMLI3MEV1QN;TRIESTE;Morpurgo;Attivo;7/2;34147;Attivo;1.2 Trieste;7/2|TRIESTE|Morpurgo;Morpurgo 7/2 TRIESTE
2019/2020;40;Si;14;23;5;Si;Nido d'infanzia;Nido Arcobaleno 2 - Parte comunale;WWZ4A0IY9LTXDZ8A;TRIESTE;Morpurgo;Attivo;7/2;34147;Attivo;1.2 Trieste;7/2|TRIESTE|Morpurgo;Morpurgo 7/2 TRIESTE
2019/2020;46;Si;14;75;6;Si;Nido d'infanzia;"Nido d'Infanzia Aziendale Regione Autonoma Friuli Venezia Giulia ""La Bacchetta Magica"" - Parte comunale";O0WK0S85FP9TZ8S0;TRIESTE;Cesare Cantù;Attivo;10;34100;Attivo;1.2 Trieste;10|TRIESTE|Cesare Cantù;Cesare Cantù 10 TRIESTE
2019/2020;25;Si;12;59;1;Si;Nido d'infanzia;Gaia Club-Nido Infanzia - Parte comunale;AU3I1S2C9C721Z65;TRIESTE;Galleria Protti;Attivo;1;34121;Attivo;1.2 Trieste;1|TRIESTE|Galleria Protti;Galleria Protti 1 TRIESTE
2019/2020;25;No;0;;;No;Servizio integrativo;Un nido per crescere di sabato c/o Nido Cjase di Catine;SHMV6INZCTI0KT8V;MANZANO;Via Percoto 92 (fr.S.Lorenzo);Attivo;92;030055;Attivo;4.3 Cividale;92|MANZANO|Via Percoto 92 (fr.S.Lorenzo);Via Percoto 92 (fr.S.Lorenzo) 92 MANZANO
2019/2020;19;Si;10;138;2;Si;Nido d'infanzia;generation baby - Parte comunale;GL2X45EPEWNMLHL2;TRIESTE;San Francesco;Attivo;22;34133;Attivo;1.2 Trieste;22|TRIESTE|San Francesco;San Francesco 22 TRIESTE
